cnumber,cnumber2,ptype,pname,month,year,VAN0,VAN1,VAN2,lotnum,city,county,state,country,longitude,latitude,fips,title,thumb_url,small_url,large_url
fsa1992000830/PP,LC-DIG-fsac-1a34784,NA,Jack Delano,4,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"Trucks unloading at the inbound freight house of the Illinois Central Railroad, South Water Street freight terminal, Chicago, Ill.",thumb/0000/0008/1a34784_150px.jpg,small/0000/0008/1a34784r.jpg,large/0000/0008/1a34784v.jpg
fsa1992000831/PP,LC-DIG-fsac-1a34785,NA,Jack Delano,4,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"General view of part of the South Water Street Illinois Central Railroad freight terminal, Chicago, Ill.",thumb/0000/0008/1a34785_150px.jpg,small/0000/0008/1a34785r.jpg,large/0000/0008/1a34785v.jpg
fsa1992000832/PP,LC-DIG-fsac-1a34786,NA,Jack Delano,5,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"General view of part of the South Water Street freight depot of the Illinois Central Railroad, Chicago, Ill.",thumb/0000/0008/1a34786_150px.jpg,small/0000/0008/1a34786r.jpg,large/0000/0008/1a34786v.jpg
fsa1992000833/PP,LC-DIG-fsac-1a34787,NA,Jack Delano,4,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"Illinois Central R.R., freight cars at the South Water Street freight terminal, Chicago, Ill. The C &amp; O and Nickel Plate Railroads lease part of this terminal from the I.C.R.R.",thumb/0000/0008/1a34787_150px.jpg,small/0000/0008/1a34787r.jpg,large/0000/0008/1a34787v.jpg
fsa1992000834/PP,LC-DIG-fsac-1a34788,NA,Jack Delano,5,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"Night view of part of the South Water street freight terminal of the Illinois Central R.R., Chicago, Ill.",thumb/0000/0008/1a34788_150px.jpg,small/0000/0008/1a34788r.jpg,large/0000/0008/1a34788v.jpg
fsa1992000835/PP,LC-DIG-fsac-1a34789,NA,Jack Delano,5,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"Illinois Central R.R., Chicago, Ill. Vernon Brower, riding the foot board of a diesel switch engine at the South Water Street freight terminal",thumb/0000/0008/1a34789_150px.jpg,small/0000/0008/1a34789r.jpg,large/0000/0008/1a34789v.jpg
fsa1992000836/PP,LC-DIG-fsac-1a34790,NA,Jack Delano,5,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"Freight cars at the South Water Street Illinois Central Railroad terminal, Chicago, Ill.",thumb/0000/0008/1a34790_150px.jpg,small/0000/0008/1a34790r.jpg,large/0000/0008/1a34790v.jpg
fsa1992000837/PP,LC-DIG-fsac-1a34791,NA,Jack Delano,4,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"Illinois Central R.R., freight cars in South Water Street freight terminal, Chicago, Ill.",thumb/0000/0008/1a34791_150px.jpg,small/0000/0008/1a34791r.jpg,large/0000/0008/1a34791v.jpg
fsa1992000838/PP,LC-DIG-fsac-1a34792,NA,Jack Delano,4,1943,NA,NA,NA,NA,Blue Island,Cook County,Illinois,United States,-87.6800486,41.6572562,17031,"Daniel Anastazia, blacksmith&#39;s helper at the roundhouse of the Rock Island R.R., Blue Island, Ill.",thumb/0000/0008/1a34792_150px.jpg,small/0000/0008/1a34792r.jpg,large/0000/0008/1a34792v.jpg
fsa1992000839/PP,LC-DIG-fsac-1a34793,NA,Jack Delano,4,1943,NA,NA,NA,NA,Blue Island,Cook County,Illinois,United States,-87.6800486,41.6572562,17031,"Thomas Madrigal greasing a locomotive in the roundhouse, Rock Island R.R., Blue Island, Ill.",thumb/0000/0008/1a34793_150px.jpg,small/0000/0008/1a34793r.jpg,large/0000/0008/1a34793v.jpg
fsa1992000840/PP,LC-DIG-fsac-1a34794,NA,Jack Delano,4,1943,NA,NA,NA,NA,Blue Island,Cook County,Illinois,United States,-87.6800486,41.6572562,17031,"John Kelseh, blacksmith, at his forge in the blacksmith shop at the roundhouse, Rock Island R.R., Blue Island, Ill.",thumb/0000/0008/1a34794_150px.jpg,small/0000/0008/1a34794r.jpg,large/0000/0008/1a34794v.jpg
fsa1992000841/PP,LC-DIG-fsac-1a34795,NA,Jack Delano,4,1943,NA,NA,NA,NA,Blue Island,Cook County,Illinois,United States,-87.6800486,41.6572562,17031,"Daniel Anastazia, blacksmith&#39;s helper, Rock Island R.R., Blue Island, Ill.",thumb/0000/0008/1a34795_150px.jpg,small/0000/0008/1a34795r.jpg,large/0000/0008/1a34795v.jpg
fsa1992000842/PP,LC-DIG-fsac-1a34809,NA,Jack Delano,5,1943,NA,NA,NA,NA,Bensenville,DuPage County,Illinois,United States,-87.9400657,41.9550296,17043,"C. M. St. P. &amp; P. R.R., general view of part of the yard, Bensenville, Ill.",thumb/0000/0008/1a34809_150px.jpg,small/0000/0008/1a34809r.jpg,large/0000/0008/1a34809v.jpg
fsa1992000843/PP,LC-DIG-fsac-1a34810,NA,Jack Delano,5,1943,NA,NA,NA,NA,Bensenville,DuPage County,Illinois,United States,-87.9400657,41.9550296,17043,"C. M. St. P. &amp; P. R.R., general view of part of the yard, Bensenville, Ill.",thumb/0000/0008/1a34810_150px.jpg,small/0000/0008/1a34810r.jpg,large/0000/0008/1a34810v.jpg
fsa1992000844/PP,LC-DIG-fsac-1a34811,NA,Jack Delano,5,1943,NA,NA,NA,NA,Bensenville,DuPage County,Illinois,United States,-87.9400657,41.9550296,17043,"C. M. St. P. &amp; P. R.R., general view of part of the yard, Bensenville, Ill.",thumb/0000/0008/1a34811_150px.jpg,small/0000/0008/1a34811r.jpg,large/0000/0008/1a34811v.jpg
fsa1992000845/PP,LC-DIG-fsac-1a34812,NA,Jack Delano,5,1943,NA,NA,NA,NA,Bensenville,DuPage County,Illinois,United States,-87.9400657,41.9550296,17043,"Track repair work at the Bensenville yard of the Chicago, Milwaukee, St. Paul, and Pacific Railroad, Bensenville, Ill. Track repair and work on the cinder pits at the roundhouse",thumb/0000/0008/1a34812_150px.jpg,small/0000/0008/1a34812r.jpg,large/0000/0008/1a34812v.jpg
fsa1992000846/PP,LC-DIG-fsac-1a34813,NA,Jack Delano,4,1943,NA,NA,NA,NA,Bensenville,DuPage County,Illinois,United States,-87.9400657,41.9550296,17043,"Section crew at work on the track, C. M. St. P. &amp; P. R.R., Bensenville, Ill.",thumb/0000/0008/1a34813_150px.jpg,small/0000/0008/1a34813r.jpg,large/0000/0008/1a34813v.jpg
fsa1992000847/PP,LC-DIG-fsac-1a34814,NA,Jack Delano,4,1943,NA,NA,NA,NA,Bensenville,DuPage County,Illinois,United States,-87.9400657,41.9550296,17043,"Cleaning an engine near the roundhouse, C. M. St. P. &amp; P. R.R., Bensenville, Ill.",thumb/0000/0008/1a34814_150px.jpg,small/0000/0008/1a34814r.jpg,large/0000/0008/1a34814v.jpg
fsa1992000848/PP,LC-DIG-fsac-1a34815,NA,Jack Delano,5,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"General view of part of the Galewood yard of the Chicago, Milwaukee, St. Paul and Pacific Railroad, Chicago, Ill.",thumb/0000/0008/1a34815_150px.jpg,small/0000/0008/1a34815r.jpg,large/0000/0008/1a34815v.jpg
fsa1992000849/PP,LC-DIG-fsac-1a34816,NA,Jack Delano,4,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"C. M. St. P. &amp; P. R.R., general view of part of Galewood yard, Chicago, Ill.",thumb/0000/0008/1a34816_150px.jpg,small/0000/0008/1a34816r.jpg,large/0000/0008/1a34816v.jpg
fsa1992000850/PP,LC-DIG-fsac-1a34817,NA,Jack Delano,5,1943,NA,NA,NA,NA,Bensenville,DuPage County,Illinois,United States,-87.9400657,41.9550296,17043,"General view of part of the Bensenville freight yard of the Chicago, Milwaukee, St. Paul and Pacific Railroad, Bensenville, Ill.",thumb/0000/0008/1a34817_150px.jpg,small/0000/0008/1a34817r.jpg,large/0000/0008/1a34817v.jpg
fsa1992000851/PP,LC-DIG-fsac-1a34818,NA,Jack Delano,5,1943,NA,NA,NA,NA,Bensenville,DuPage County,Illinois,United States,-87.9400657,41.9550296,17043,"Section crew of the [Chicago], Milwaukee [St. Paul and Pacific] R.R. at work, Bensenville, Ill.",thumb/0000/0008/1a34818_150px.jpg,small/0000/0008/1a34818r.jpg,large/0000/0008/1a34818v.jpg
fsa1992000852/PP,LC-DIG-fsac-1a34819,NA,Jack Delano,5,1943,NA,NA,NA,NA,Sandusky,Erie County,Ohio,United States,-82.7079605,41.4489397,39043,"Loading a freighter with coal at one of the three coal docks owned by the Pennsylvania Railroad, Sandusky, Ohio",thumb/0000/0008/1a34819_150px.jpg,small/0000/0008/1a34819r.jpg,large/0000/0008/1a34819v.jpg
fsa1992000853/PP,LC-DIG-fsac-1a34820,NA,Jack Delano,5,1943,NA,NA,NA,NA,Sandusky,Erie County,Ohio,United States,-82.7079605,41.4489397,39043,"Loading coal into a freighter at one of the Pennsylvania Railroad docks, Sandusky, Ohio",thumb/0000/0008/1a34820_150px.jpg,small/0000/0008/1a34820r.jpg,large/0000/0008/1a34820v.jpg
fsa1992000854/PP,LC-DIG-fsac-1a34821,NA,Jack Delano,5,1943,NA,NA,NA,NA,Sandusky,Erie County,Ohio,United States,-82.7079605,41.4489397,39043,"Loading a lake freighter with coal for shipment to other lake ports, Sandusky, Ohio",thumb/0000/0008/1a34821_150px.jpg,small/0000/0008/1a34821r.jpg,large/0000/0008/1a34821v.jpg
fsa1992000855/PP,LC-DIG-fsac-1a34822,NA,Jack Delano,5,1943,NA,NA,NA,NA,Sandusky,Erie County,Ohio,United States,-82.7079605,41.4489397,39043,"Loading coal into a lake freighter at the Pennsylvania Railroad docks, Sandusky, Ohio",thumb/0000/0008/1a34822_150px.jpg,small/0000/0008/1a34822r.jpg,large/0000/0008/1a34822v.jpg
fsa1992000856/PP,LC-DIG-fsac-1a34823,NA,Jack Delano,5,1943,NA,NA,NA,NA,Sandusky,Erie County,Ohio,United States,-82.7079605,41.4489397,39043,"Loading coal into a lake freighter at the Pennsylvania Railroad docks, Sandusky, Ohio",thumb/0000/0008/1a34823_150px.jpg,small/0000/0008/1a34823r.jpg,large/0000/0008/1a34823v.jpg
fsa1992000857/PP,LC-DIG-fsac-1a34824,NA,Jack Delano,5,1943,NA,NA,NA,NA,Sandusky,Erie County,Ohio,United States,-82.7079605,41.4489397,39043,"Loading a lake freighter with coal at the Pennsylvania R.R. coal docks, for shipment to other Great Lake ports, Sandusky, Ohio",thumb/0000/0008/1a34824_150px.jpg,small/0000/0008/1a34824r.jpg,large/0000/0008/1a34824v.jpg
fsa1992000858/PP,LC-DIG-fsac-1a34825,NA,Jack Delano,5,1943,NA,NA,NA,NA,Sandusky,Erie County,Ohio,United States,-82.7079605,41.4489397,39043,"Loading coal into a lake freighter at the Pennsylvania Railroad docks, Sandusky, Ohio",thumb/0000/0008/1a34825_150px.jpg,small/0000/0008/1a34825r.jpg,large/0000/0008/1a34825v.jpg
fsa1992000859/PP,LC-DIG-fsac-1a34826,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"After the ore is weighed in the &quot;Hewlett&quot; [i.e. &quot;Hulett&quot;] machine it is dropped in the waiting hopper cars below; Pennsylvania R.R. iron ore docks, Cleveland, Ohio",thumb/0000/0008/1a34826_150px.jpg,small/0000/0008/1a34826r.jpg,large/0000/0008/1a34826v.jpg
fsa1992000860/PP,LC-DIG-fsac-1a34827,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, unloading iron ore from a lake freighter by means of &quot;Hulett&quot; unloader, Cleveland, Ohio",thumb/0000/0008/1a34827_150px.jpg,small/0000/0008/1a34827r.jpg,large/0000/0008/1a34827v.jpg
fsa1992000861/PP,LC-DIG-fsac-1a34828,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, unloading ore from a lake freighter by means of &quot;Hulett&quot; unloaders, Cleveland, Ohio",thumb/0000/0008/1a34828_150px.jpg,small/0000/0008/1a34828r.jpg,large/0000/0008/1a34828v.jpg
fsa1992000862/PP,LC-DIG-fsac-1a34829,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, unloading ore from a lake freighter by &quot;Hulett&quot; unloaders, Cleveland, Ohio",thumb/0000/0008/1a34829_150px.jpg,small/0000/0008/1a34829r.jpg,large/0000/0008/1a34829v.jpg
fsa1992000863/PP,LC-DIG-fsac-1a34830,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, unloading ore from a lake freighter by means of &quot;Hulett&quot; unloaders, Cleveland, Ohio",thumb/0000/0008/1a34830_150px.jpg,small/0000/0008/1a34830r.jpg,large/0000/0008/1a34830v.jpg
fsa1992000864/PP,LC-DIG-fsac-1a34831,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Unloading a lake freighter at the Pennsylvania Railroad iron ore docks by means of Hulett unloaders, Cleveland, Ohio. In the foreground, empty cars are waiting to pass under the unloaders to pick up their loads",thumb/0000/0008/1a34831_150px.jpg,small/0000/0008/1a34831r.jpg,large/0000/0008/1a34831v.jpg
fsa1992000865/PP,LC-DIG-fsac-1a34832,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, a &quot;Hulett&quot; unloader in operation, Cleveland, Ohio",thumb/0000/0008/1a34832_150px.jpg,small/0000/0008/1a34832r.jpg,large/0000/0008/1a34832v.jpg
fsa1992000866/PP,LC-DIG-fsac-1a34833,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, unloading ore from a lake freighter by means of &quot;Hulett&quot; unloaders, Cleveland, Ohio",thumb/0000/0008/1a34833_150px.jpg,small/0000/0008/1a34833r.jpg,large/0000/0008/1a34833v.jpg
fsa1992000867/PP,LC-DIG-fsac-1a34834,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, unloading iron ore from a lake freighter by means of &quot;Hulett&quot; unloaders, Cleveland, Ohio",thumb/0000/0008/1a34834_150px.jpg,small/0000/0008/1a34834r.jpg,large/0000/0008/1a34834v.jpg
fsa1992000868/PP,LC-DIG-fsac-1a34835,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. [Railroad] ore docks, unloading iron ore from a lake freighter by means of &quot;Hulett&quot; unloaders, Cleveland, Ohio",thumb/0000/0008/1a34835_150px.jpg,small/0000/0008/1a34835r.jpg,large/0000/0008/1a34835v.jpg
fsa1992000869/PP,LC-DIG-fsac-1a34836,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, unloading iron ore from a lake freighter by means of &quot;Hulett&quot; unloaders, Cleveland, Ohio",thumb/0000/0008/1a34836_150px.jpg,small/0000/0008/1a34836r.jpg,large/0000/0008/1a34836v.jpg
fsa1992000870/PP,LC-DIG-fsac-1a34837,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, a &quot;Hulett&quot; ore unloader in operation, Cleveland, Ohio",thumb/0000/0008/1a34837_150px.jpg,small/0000/0008/1a34837r.jpg,large/0000/0008/1a34837v.jpg
fsa1992000871/PP,LC-DIG-fsac-1a34838,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. iron ore docks, unloading ore from a lake freighter by means of &quot;Hulett&quot; ore unloaders",thumb/0000/0008/1a34838_150px.jpg,small/0000/0008/1a34838r.jpg,large/0000/0008/1a34838v.jpg
fsa1992000872/PP,LC-DIG-fsac-1a34839,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. [Railroad] ore docks, unloading iron ore from a lake freighter by means of &quot;Hulett&quot; unloaders, Cleveland, Ohio",thumb/0000/0008/1a34839_150px.jpg,small/0000/0008/1a34839r.jpg,large/0000/0008/1a34839v.jpg
fsa1992000873/PP,LC-DIG-fsac-1a34840,NA,Jack Delano,5,1943,NA,NA,NA,NA,Cleveland,Cuyahoga County,Ohio,United States,-81.6954088,41.4994954,39035,"Pennsylvania R.R. ore docks, unloading ore from a lake freighter by means of &quot;Hulett&quot; unloaders, Cleveland, Ohio",thumb/0000/0008/1a34840_150px.jpg,small/0000/0008/1a34840r.jpg,large/0000/0008/1a34840v.jpg
fsa1992000874/PP,LC-DIG-fsac-1a34841,NA,Jack Delano,5,1943,NA,NA,NA,NA,Sandusky,Erie County,Ohio,United States,-82.7079605,41.4489397,39043,"Ore being unloaded from the lake steamer Algosoo of Sault Ste. Marie at Pennsylvania R.R. ore docks, Sandusky, Ohio",thumb/0000/0008/1a34841_150px.jpg,small/0000/0008/1a34841r.jpg,large/0000/0008/1a34841v.jpg
fsa1992001020/PP,LC-DIG-fsac-1a34796,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"Chicago and North Western R.R., Mrs. Thelma Cuvage, working in the sand house at the roundhouse, Clinton, Iowa. Her job is to see that sand is sifted and cleaned for use in the locomotives. Mrs. Cuvage&#39;s husband works as a guard at the Savannah (Ill.) Ordnance plant",thumb/0010/0010/1a34796_150px.jpg,small/0010/0010/1a34796r.jpg,large/0010/0010/1a34796v.jpg
fsa1992001021/PP,LC-DIG-fsac-1a34797,NA,Jack Delano,4,1943,NA,NA,NA,NA,Chicago,Cook County,Illinois,United States,-87.6500523,41.850033,17031,"Freight Depot of the U.S. Army consolidating station, Chicago, Ill.",thumb/0010/0010/1a34797_150px.jpg,small/0010/0010/1a34797r.jpg,large/0010/0010/1a34797v.jpg
fsa1992001022/PP,LC-DIG-fsac-1a34798,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"C. &amp; N.W. R.R., Mrs. Dorothy Lucke, employed as a wiper at the roundhouse, Clinton, Iowa",thumb/0010/0010/1a34798_150px.jpg,small/0010/0010/1a34798r.jpg,large/0010/0010/1a34798v.jpg
fsa1992001023/PP,LC-DIG-fsac-1a34799,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"C. &amp; N.W. R.R. Cloe Weaver, mother of four children, employed as a helper at the roundhouse, Clinton, Iowa. She is learning to operate the turntable. Her husband works for a structural steel company",thumb/0010/0010/1a34799_150px.jpg,small/0010/0010/1a34799r.jpg,large/0010/0010/1a34799v.jpg
fsa1992001024/PP,LC-DIG-fsac-1a34800,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"C. &amp; N.W. R.R., Mrs. Irene Bracker, mother of two children, employed at the roundhouse as a wiper, Clinton, Iowa",thumb/0010/0010/1a34800_150px.jpg,small/0010/0010/1a34800r.jpg,large/0010/0010/1a34800v.jpg
fsa1992001025/PP,LC-DIG-fsac-1a34801,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"C. &amp; N.W. R.R., Mrs. Marcella Hart, mother of three children, employed as a wiper at the roundhouse, Clinton, Iowa",thumb/0010/0010/1a34801_150px.jpg,small/0010/0010/1a34801r.jpg,large/0010/0010/1a34801v.jpg
fsa1992001026/PP,LC-DIG-fsac-1a34802,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"C. &amp; N.W. R.R., Mrs. Elibia Siematter, employed as a sweeper at the roundhouse, Clinton, Iowa",thumb/0010/0010/1a34802_150px.jpg,small/0010/0010/1a34802r.jpg,large/0010/0010/1a34802v.jpg
fsa1992001027/PP,LC-DIG-fsac-1a34803,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"C. &amp; N.W. R.R., Mrs. Elibia Siematter, working as a sweeper at the roundhouse, Clinton, Iowa",thumb/0010/0010/1a34803_150px.jpg,small/0010/0010/1a34803r.jpg,large/0010/0010/1a34803v.jpg
fsa1992001028/PP,LC-DIG-fsac-1a34804,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"Women wipers of the Chicago and North Western Railroad cleaning one of the giant &quot;H&quot; class locomotives, Clinton, Iowa. Mrs. Marcella Hart and Mrs. Viola Sievers",thumb/0010/0010/1a34804_150px.jpg,small/0010/0010/1a34804r.jpg,large/0010/0010/1a34804v.jpg
fsa1992001029/PP,LC-DIG-fsac-1a34805,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"C. &amp; N.W. R.R., women wipers employed at the roundhouse cleaning one of the giant &quot;H&quot; class locomotives, Clinton, Iowa",thumb/0010/0010/1a34805_150px.jpg,small/0010/0010/1a34805r.jpg,large/0010/0010/1a34805v.jpg
fsa1992001030/PP,LC-DIG-fsac-1a34806,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"C. &amp; N.W. R.R., women wipers at the roundhouse cleaning one of the giant &quot;H&#39; class locomotives, Clinton, Iowa",thumb/0010/0010/1a34806_150px.jpg,small/0010/0010/1a34806r.jpg,large/0010/0010/1a34806v.jpg
fsa1992001031/PP,LC-DIG-fsac-1a34807,NA,Jack Delano,4,1943,NA,NA,NA,NA,Clinton,Clinton County,Iowa,United States,-90.1887379,41.8444735,19045,"Mrs. Viola Sievers, one of the wipers at the roundhouse giving a giant &quot;H&quot; class locomotive a bath of live steam, Clinton, Iowa. Mrs. Sievers is the sole support of her mother and has a son-in-law in the Army",thumb/0010/0010/1a34807_150px.jpg,small/0010/0010/1a34807r.jpg,large/0010/0010/1a34807v.jpg
